champion_id,region,tier,games_played,wins,avg_kda,avg_damage_dealt,avg_gold_earned,avg_cs,avg_vision_score,win_rate,pick_rate,ban_rate
111,eun1,DIAMOND,18,6,3.1,11393.94,8082.06,30.94,69.44,0.3333,0.0157,0.0914
111,eun1,EMERALD,15,8,3.39,11514.73,8961.6,33.27,78.47,0.5333,0.013,0.1435
111,eun1,GOLD,1,1,3.83,9735.0,8551.0,40.0,55.0,1.0,0.0009,0.1071
111,eun1,PLATINUM,23,14,4.29,9144.96,7919.52,33.96,60.39,0.6087,0.0201,0.1336
111,euw1,DIAMOND,9,2,1.92,10244.78,7888.44,27.44,70.22,0.2222,0.0078,0.0869
111,euw1,EMERALD,2,1,2.63,8854.0,8534.0,35.0,68.0,0.5,0.0018,0.1186
111,euw1,GOLD,8,5,3.92,9688.0,8319.38,30.13,56.5,0.625,0.0071,0.1146
111,euw1,PLATINUM,4,3,5.56,10601.75,8193.75,25.0,67.25,0.75,0.0035,0.1161
111,kr,DIAMOND,6,5,3.93,9479.0,7669.67,19.83,58.17,0.8333,0.0052,0.099
111,kr,GOLD,5,3,2.6,10070.4,8119.6,27.4,74.4,0.6,0.0046,0.2384
111,kr,PLATINUM,16,11,3.52,13016.31,8903.25,29.13,49.25,0.6875,0.0141,0.1527
111,na1,DIAMOND,6,5,3.3,7311.5,7841.67,28.83,71.17,0.8333,0.0052,0.0865
111,na1,EMERALD,4,3,5.41,11848.5,9074.5,25.0,54.75,0.75,0.0035,0.0989
111,na1,PLATINUM,8,4,2.15,10443.0,7626.25,26.63,58.13,0.5,0.0071,0.1034
112,eun1,DIAMOND,10,10,3.55,33824.7,14903.2,229.9,24.6,1.0,0.0087,0.0557
112,eun1,EMERALD,6,3,2.3,29407.33,12719.5,226.5,21.5,0.5,0.0052,0.1052
112,eun1,PLATINUM,2,1,2.88,19825.5,9491.5,165.0,8.0,0.5,0.0017,0.1127
112,euw1,DIAMOND,2,1,20.0,24640.0,7292.5,111.5,8.5,0.5,0.0017,0.0678
112,euw1,EMERALD,8,4,2.31,26319.38,11443.5,205.75,15.88,0.5,0.0073,0.1359
112,euw1,GOLD,7,5,3.36,32158.0,13858.0,234.57,24.43,0.7143,0.0062,0.0675
112,euw1,PLATINUM,4,1,2.69,38485.5,14033.0,226.25,21.5,0.25,0.0035,0.0942
112,kr,DIAMOND,13,8,2.87,33109.15,12239.85,223.08,27.92,0.6154,0.0113,0.0469
112,kr,EMERALD,12,5,2.41,22482.17,10001.67,192.0,15.42,0.4167,0.0109,0.1593
112,kr,GOLD,5,2,2.57,15351.6,9837.8,202.6,21.4,0.4,0.0046,0.0952
112,kr,PLATINUM,23,15,3.16,28117.65,11923.13,208.04,21.35,0.6522,0.0203,0.1006
112,na1,DIAMOND,11,3,3.53,19613.27,10762.73,212.64,14.09,0.2727,0.0095,0.0381
112,na1,EMERALD,9,3,3.47,35118.56,12889.11,225.67,13.67,0.3333,0.008,0.0945
112,na1,GOLD,1,1,5.75,39369.0,15222.0,228.0,27.0,1.0,0.001,0.0838
112,na1,PLATINUM,19,7,4.21,25362.16,10719.47,182.68,22.0,0.3684,0.0169,0.0927
113,eun1,PLATINUM,4,2,1.78,12270.0,7189.5,104.25,17.75,0.5,0.0035,0.0017
113,euw1,DIAMOND,6,4,6.13,17291.0,10358.33,136.67,32.0,0.6667,0.0052,0.0
113,euw1,EMERALD,1,0,8.0,15678.0,10948.0,155.0,20.0,0.0,0.0009,0.0027
113,euw1,GOLD,2,0,2.05,19609.0,9983.0,173.0,29.5,0.0,0.0018,0.0027
113,euw1,PLATINUM,4,2,6.17,15918.75,9033.5,79.0,47.75,0.5,0.0035,0.0017
113,kr,GOLD,1,0,2.5,5964.0,6685.0,101.0,25.0,0.0,0.0009,0.0028
113,kr,PLATINUM,1,0,2.0,9213.0,6724.0,109.0,20.0,0.0,0.0009,0.0018
113,na1,DIAMOND,3,1,2.22,17109.33,10568.0,159.33,18.33,0.3333,0.0026,0.0
113,na1,EMERALD,1,0,1.6,15808.0,10153.0,166.0,16.0,0.0,0.0009,0.0018
113,na1,GOLD,1,1,,19592.0,12688.0,217.0,30.0,1.0,0.001,0.0029
113,na1,PLATINUM,1,0,3.0,27641.0,16186.0,230.0,33.0,0.0,0.0009,0.0018
114,eun1,DIAMOND,1,1,0.67,11909.0,8481.0,168.0,13.0,1.0,0.0009,0.0627
114,euw1,DIAMOND,3,1,0.3,12350.0,8122.33,164.67,11.0,0.3333,0.0026,0.119
114,euw1,EMERALD,1,0,2.83,36323.0,18752.0,275.0,25.0,0.0,0.0009,0.1359
114,euw1,GOLD,1,1,2.5,15660.0,10454.0,148.0,10.0,1.0,0.0009,0.0515
114,kr,EMERALD,6,2,1.85,19733.33,9564.33,157.17,17.5,0.3333,0.0054,0.0443
114,kr,GOLD,7,2,1.23,26965.57,13186.71,223.14,20.0,0.2857,0.0065,0.0388
114,kr,PLATINUM,2,1,2.55,42665.5,17346.5,261.0,30.5,0.5,0.0018,0.0388
114,na1,EMERALD,2,1,5.83,12419.5,11589.0,195.5,13.5,0.5,0.0018,0.0963
114,na1,GOLD,4,3,3.36,19985.25,10785.0,182.75,14.25,0.75,0.0038,0.0362
114,na1,PLATINUM,2,0,1.88,15986.5,11344.0,176.0,26.0,0.0,0.0018,0.082
115,eun1,DIAMOND,1,1,2.0,8984.0,6474.0,127.0,9.0,1.0,0.0009,0.0009
115,eun1,EMERALD,7,3,2.54,37598.29,12577.71,207.57,17.0,0.4286,0.0061,0.0017
115,eun1,GOLD,1,1,3.67,13353.0,10985.0,185.0,22.0,1.0,0.0009,0.0074
115,eun1,PLATINUM,1,1,3.0,20237.0,11125.0,201.0,34.0,1.0,0.0009,0.0009
115,euw1,PLATINUM,2,2,8.33,23715.0,9482.5,158.5,11.0,1.0,0.0017,0.0052
115,kr,EMERALD,6,3,6.41,21942.67,9740.17,181.83,14.83,0.5,0.0054,0.0054
115,kr,PLATINUM,1,0,1.4,13109.0,7935.0,171.0,14.0,0.0,0.0009,0.0115
115,na1,EMERALD,42,23,2.97,29103.62,12219.52,194.05,14.43,0.5476,0.0371,0.0115
115,na1,GOLD,1,1,2.71,26100.0,9725.0,63.0,52.0,1.0,0.001,0.0076
115,na1,PLATINUM,5,2,2.08,15661.6,8060.8,77.6,35.0,0.4,0.0045,0.0089
117,eun1,DIAMOND,19,13,5.03,8182.89,8302.74,26.16,72.05,0.6842,0.0165,0.4726
117,eun1,EMERALD,18,11,4.75,9141.06,8822.33,29.22,75.72,0.6111,0.0157,0.4678
117,eun1,GOLD,11,7,6.63,10288.55,8944.91,32.09,59.91,0.6364,0.0102,0.2849
117,eun1,PLATINUM,1,0,1.3,7936.0,8815.0,16.0,90.0,0.0,0.0009,0.3179
117,euw1,DIAMOND,24,12,6.15,7160.33,7676.88,25.58,63.79,0.5,0.0209,0.1903
117,euw1,EMERALD,10,5,4.5,9683.8,8509.5,27.5,69.7,0.5,0.0091,0.3312
117,euw1,GOLD,1,0,2.0,3546.0,2020.0,22.0,1.0,0.0,0.0009,0.1954
117,euw1,PLATINUM,6,3,4.64,6899.5,8771.67,32.83,79.17,0.5,0.0052,0.2714
117,kr,DIAMOND,38,19,3.62,6922.11,6944.71,21.11,58.03,0.5,0.033,0.1701
117,kr,EMERALD,7,5,2.73,7806.14,7928.86,24.43,65.71,0.7143,0.0063,0.2118
117,kr,GOLD,10,5,3.26,6404.7,7578.0,27.9,83.8,0.5,0.0092,0.1728
117,kr,PLATINUM,10,7,5.98,5839.6,6453.0,24.1,55.8,0.7,0.0088,0.2118
117,na1,DIAMOND,4,1,1.75,6886.25,7088.75,31.75,63.25,0.25,0.0035,0.1886
117,na1,EMERALD,4,0,2.55,6960.0,7073.75,32.5,53.75,0.0,0.0035,0.242
117,na1,GOLD,24,11,2.32,9183.08,8411.67,70.33,46.29,0.4583,0.0229,0.119
117,na1,PLATINUM,10,7,2.88,6189.5,7239.9,23.4,62.7,0.7,0.0089,0.1595
119,eun1,PLATINUM,1,1,4.0,39823.0,18349.0,226.0,16.0,1.0,0.0009,0.2908
119,euw1,PLATINUM,23,15,3.31,27480.61,14429.65,192.96,17.13,0.6522,0.0201,0.2792
119,kr,GOLD,1,0,0.83,7039.0,7122.0,111.0,5.0,0.0,0.0009,0.0166
119,kr,PLATINUM,9,4,2.2,29298.22,14017.89,199.0,11.33,0.4444,0.0079,0.0247
119,na1,DIAMOND,6,3,2.58,22992.33,14657.33,253.5,18.67,0.5,0.0052,0.3374
119,na1,GOLD,5,2,5.02,16248.4,10189.2,173.4,10.2,0.4,0.0048,0.1333
119,na1,PLATINUM,1,0,1.13,12932.0,9397.0,148.0,16.0,0.0,0.0009,0.1889
120,eun1,DIAMOND,4,2,1.23,21819.25,12270.0,184.0,16.75,0.5,0.0035,0.2237
120,eun1,EMERALD,1,0,2.5,6616.0,7141.0,122.0,15.0,0.0,0.0009,0.1235
120,eun1,GOLD,5,4,3.43,28023.0,14909.4,219.8,21.8,0.8,0.0047,0.0521
120,eun1,PLATINUM,3,2,3.69,30638.33,13767.0,204.67,20.67,0.6667,0.0026,0.0934
120,euw1,GOLD,2,0,1.01,9691.5,9092.5,156.5,14.0,0.0,0.0018,0.0187
120,euw1,PLATINUM,1,0,1.21,24241.0,13177.0,182.0,27.0,0.0,0.0009,0.0558
120,kr,GOLD,1,0,5.25,79520.0,23921.0,315.0,44.0,0.0,0.0009,0.0028
120,kr,PLATINUM,2,1,2.42,14983.5,10440.5,171.5,23.5,0.5,0.0018,0.0071
120,na1,DIAMOND,4,1,2.01,10912.25,10104.5,166.5,16.5,0.25,0.0035,0.0934
120,na1,GOLD,7,1,1.36,15561.43,11381.71,172.14,18.43,0.1429,0.0067,0.0381
120,na1,PLATINUM,44,30,6.5,19491.39,12718.3,198.07,19.7,0.6818,0.0392,0.0954
121,eun1,DIAMOND,25,14,3.05,14852.72,10892.08,168.16,15.8,0.56,0.0218,0.0792
121,eun1,EMERALD,9,5,3.05,22185.56,12754.67,173.11,18.33,0.5556,0.0078,0.0739
121,eun1,GOLD,2,1,1.54,21565.0,15931.0,249.5,26.5,0.5,0.0019,0.0587
121,eun1,PLATINUM,7,2,3.29,23032.71,13555.29,211.57,28.14,0.2857,0.0061,0.0576
121,euw1,DIAMOND,4,1,2.81,23348.25,12902.0,170.25,26.25,0.25,0.0035,0.0408
121,euw1,EMERALD,2,2,2.52,26862.5,14509.0,189.0,19.5,1.0,0.0018,0.052
121,euw1,GOLD,12,7,3.73,23023.25,13105.0,172.33,19.92,0.5833,0.0107,0.0258
121,euw1,PLATINUM,1,1,12.0,31129.0,15001.0,198.0,20.0,1.0,0.0009,0.0567
121,kr,DIAMOND,2,1,5.04,34274.0,15016.0,186.5,25.5,0.5,0.0017,0.0095
121,kr,GOLD,9,4,4.74,14662.56,11133.67,158.78,42.11,0.4444,0.0083,0.0176
121,kr,PLATINUM,6,2,2.83,21837.0,11868.83,166.67,24.83,0.3333,0.0053,0.0115
121,na1,EMERALD,4,1,1.81,11032.25,8482.5,136.75,17.75,0.25,0.0035,0.0459
121,na1,GOLD,7,4,7.72,22991.0,13043.0,178.43,29.29,0.5714,0.0067,0.041
121,na1,PLATINUM,2,0,2.7,17293.0,9645.0,128.5,17.5,0.0,0.0018,0.0428
122,eun1,DIAMOND,1,1,,17985.0,13235.0,226.0,26.0,1.0,0.0009,0.2298
122,eun1,EMERALD,9,6,4.58,29345.78,15000.56,226.33,17.44,0.6667,0.0078,0.267
122,eun1,GOLD,13,6,4.21,22050.85,12042.54,182.54,17.31,0.4615,0.0121,0.2449
122,eun1,PLATINUM,11,5,2.52,22903.18,12824.55,181.91,25.0,0.4545,0.0096,0.2672
122,euw1,DIAMOND,3,2,2.98,26833.0,14378.0,228.33,25.0,0.6667,0.0026,0.2024
122,euw1,EMERALD,35,13,1.81,17304.97,10971.77,176.03,17.77,0.3714,0.0319,0.2126
122,euw1,GOLD,23,8,1.65,19687.13,11874.83,208.78,16.83,0.3478,0.0204,0.3171
122,euw1,PLATINUM,7,4,2.09,23509.86,12351.29,206.0,14.43,0.5714,0.0061,0.2277
122,kr,DIAMOND,11,4,2.77,15499.91,10392.55,177.0,21.18,0.3636,0.0095,0.1293
122,kr,EMERALD,4,1,1.84,19093.5,10803.0,161.0,17.75,0.25,0.0036,0.2063
122,kr,GOLD,9,6,2.39,17372.22,10695.67,181.11,18.22,0.6667,0.0083,0.2921
122,kr,PLATINUM,5,2,2.29,16045.0,10861.4,178.4,24.2,0.4,0.0044,0.2427
122,na1,EMERALD,3,3,8.67,22474.0,13382.33,201.33,17.0,1.0,0.0027,0.1802
122,na1,GOLD,34,24,2.95,21284.03,12285.32,197.59,18.85,0.7059,0.0324,0.2267
122,na1,PLATINUM,15,9,2.29,20461.53,12367.33,188.67,21.67,0.6,0.0134,0.1827
126,eun1,EMERALD,17,10,3.59,24730.18,11669.12,193.88,13.59,0.5882,0.0148,0.0148
126,euw1,DIAMOND,15,7,2.19,32351.13,13611.4,227.07,23.33,0.4667,0.013,0.0469
126,euw1,EMERALD,3,2,2.78,36130.0,14064.33,223.33,17.33,0.6667,0.0027,0.0137
126,euw1,GOLD,3,2,2.13,21663.67,11820.33,193.0,16.0,0.6667,0.0027,0.0018
126,euw1,PLATINUM,7,3,2.55,11220.29,6750.71,122.0,7.43,0.4286,0.0061,0.0061
126,kr,DIAMOND,24,10,2.58,24586.46,11528.96,197.42,20.63,0.4167,0.0208,0.3056
126,kr,EMERALD,22,10,2.24,23045.59,10563.36,183.95,16.14,0.4545,0.0199,0.1656
126,kr,GOLD,22,11,3.3,21928.32,11496.91,207.91,20.32,0.5,0.0203,0.0795
126,kr,PLATINUM,5,5,4.93,24277.8,11012.8,162.2,14.6,1.0,0.0044,0.12
126,na1,DIAMOND,13,5,1.99,20502.15,10724.46,195.62,12.23,0.3846,0.0112,0.0882
126,na1,EMERALD,28,18,3.55,25968.71,12281.07,201.75,17.21,0.6429,0.0247,0.0247
126,na1,GOLD,1,0,4.0,45939.0,19559.0,298.0,16.0,0.0,0.001,0.0019
126,na1,PLATINUM,3,1,1.22,22762.67,10548.67,163.33,19.33,0.3333,0.0027,0.0134
127,eun1,DIAMOND,7,1,1.86,20989.57,10154.57,179.29,19.0,0.1429,0.0061,0.0252
127,eun1,EMERALD,2,1,4.37,21145.0,10942.5,180.5,19.5,0.5,0.0017,0.0226
127,eun1,GOLD,8,2,2.06,21330.25,11052.5,191.88,22.13,0.25,0.0074,0.041
127,euw1,EMERALD,5,5,3.85,29726.2,12564.8,198.4,23.6,1.0,0.0046,0.0119
127,euw1,GOLD,4,1,2.93,23076.0,12287.75,189.5,11.5,0.25,0.0036,0.0107
127,euw1,PLATINUM,7,4,6.75,31875.43,14436.29,241.14,17.43,0.5714,0.0061,0.0166
127,kr,DIAMOND,1,0,1.8,19830.0,12447.0,231.0,26.0,0.0,0.0009,0.0017
127,kr,EMERALD,1,0,0.5,4398.0,4609.0,118.0,7.0,0.0,0.0009,0.0081
127,kr,GOLD,1,1,3.0,29489.0,11448.0,170.0,16.0,1.0,0.0009,0.0157
127,kr,PLATINUM,6,5,3.24,22553.0,11967.17,212.67,23.0,0.8333,0.0053,0.0141
127,na1,DIAMOND,2,1,2.98,18804.5,11509.5,192.5,15.0,0.5,0.0017,0.0121
127,na1,EMERALD,3,0,1.03,12262.33,6475.33,123.33,9.67,0.0,0.0027,0.0097
127,na1,GOLD,4,3,4.23,32072.5,13734.5,193.0,20.5,0.75,0.0038,0.0048
131,eun1,DIAMOND,18,7,2.75,22950.44,12811.22,200.0,25.22,0.3889,0.0157,0.0453
131,eun1,EMERALD,2,1,2.62,26861.0,12393.5,185.5,19.0,0.5,0.0017,0.0843
131,eun1,GOLD,17,7,3.03,22317.18,11808.53,174.06,18.41,0.4118,0.0158,0.0624
131,eun1,PLATINUM,18,7,4.25,24276.89,13526.39,202.44,22.39,0.3889,0.0157,0.0568
131,euw1,DIAMOND,3,1,1.25,9099.0,7654.67,140.0,12.33,0.3333,0.0026,0.0556
131,euw1,EMERALD,3,2,2.06,17627.33,10599.33,173.33,20.67,0.6667,0.0027,0.0566
131,euw1,GOLD,7,4,2.63,35706.86,16218.86,238.0,19.0,0.5714,0.0062,0.0844
131,euw1,PLATINUM,38,20,3.06,23588.34,13547.55,216.63,17.82,0.5263,0.0332,0.075
131,kr,DIAMOND,22,14,4.31,24925.91,12108.68,193.59,26.77,0.6364,0.0191,0.0174
131,kr,EMERALD,1,1,2.4,16807.0,10354.0,162.0,17.0,1.0,0.0009,0.0525
131,kr,GOLD,5,2,2.12,17144.8,11081.2,187.2,33.0,0.4,0.0046,0.0323
131,kr,PLATINUM,7,2,1.64,18971.43,10525.57,171.14,18.0,0.2857,0.0062,0.0724
131,na1,DIAMOND,7,2,1.45,20043.0,9535.43,158.86,18.14,0.2857,0.0061,0.0372
131,na1,EMERALD,9,3,2.9,31374.22,15441.11,240.11,20.67,0.3333,0.008,0.0451
131,na1,GOLD,6,3,3.88,25365.17,13803.5,192.0,25.17,0.5,0.0057,0.0552
131,na1,PLATINUM,50,28,3.95,22730.18,12919.32,189.32,19.78,0.56,0.0446,0.0437
133,eun1,EMERALD,3,0,1.11,15620.33,10307.67,187.67,11.67,0.0,0.0026,0.0078
133,euw1,DIAMOND,2,2,7.42,31514.0,16441.0,223.5,23.5,1.0,0.0017,0.007
133,euw1,EMERALD,32,15,2.96,26183.53,12685.22,200.63,15.09,0.4688,0.0292,0.0109
133,euw1,PLATINUM,1,1,3.67,27101.0,10857.0,209.0,14.0,1.0,0.0009,0.0148
133,kr,PLATINUM,12,10,4.41,24553.58,12256.08,197.17,19.42,0.8333,0.0106,0.015
133,na1,EMERALD,23,13,3.24,24661.17,11842.0,164.96,17.61,0.5652,0.0203,0.0177
133,na1,GOLD,4,2,4.71,29540.0,12030.0,86.75,39.5,0.5,0.0038,0.0248
133,na1,PLATINUM,1,0,0.88,15199.0,9629.0,166.0,18.0,0.0,0.0009,0.0134
134,eun1,DIAMOND,21,11,4.52,21186.62,12237.0,214.1,16.38,0.5238,0.0183,0.1062
134,eun1,EMERALD,12,6,3.9,26621.67,12757.58,219.92,22.58,0.5,0.0104,0.1296
134,eun1,GOLD,17,6,2.76,29274.59,12028.71,190.0,21.71,0.3529,0.0158,0.0559
134,eun1,PLATINUM,3,2,2.61,33849.0,16075.33,218.0,20.0,0.6667,0.0026,0.0795
134,euw1,EMERALD,4,1,2.6,14262.25,8914.75,169.25,18.0,0.25,0.0036,0.0894
134,euw1,GOLD,6,2,2.47,26588.67,13188.5,231.17,18.33,0.3333,0.0053,0.0719
134,euw1,PLATINUM,20,14,6.15,26399.55,13022.55,205.35,16.4,0.7,0.0175,0.0777
134,kr,DIAMOND,6,3,2.36,35033.83,13137.83,206.17,23.83,0.5,0.0052,0.0078
134,kr,EMERALD,2,0,1.44,24701.0,11103.0,189.5,20.5,0.0,0.0018,0.0109
134,kr,GOLD,18,17,9.83,43409.33,13859.39,201.56,18.44,0.9444,0.0166,0.0129
134,kr,PLATINUM,5,3,2.29,26322.4,11811.2,168.0,35.8,0.6,0.0044,0.0177
134,na1,DIAMOND,23,8,3.69,23261.48,12599.39,226.39,18.52,0.3478,0.0199,0.0779
134,na1,PLATINUM,6,2,4.94,13934.5,9252.83,158.17,13.33,0.3333,0.0053,0.0446
136,eun1,DIAMOND,20,13,4.02,24253.9,12388.6,211.4,16.4,0.65,0.0174,0.0104
136,eun1,EMERALD,24,14,3.25,30889.54,11780.13,166.25,21.21,0.5833,0.0209,0.0104
136,euw1,GOLD,1,0,1.0,32760.0,12270.0,200.0,13.0,0.0,0.0009,0.0258
136,euw1,PLATINUM,3,2,6.07,18396.0,10505.0,202.67,18.33,0.6667,0.0026,0.0087
136,kr,DIAMOND,1,0,1.88,29340.0,14755.0,238.0,36.0,0.0,0.0009,0.0017
136,na1,DIAMOND,1,0,0.8,7988.0,10478.0,239.0,11.0,0.0,0.0009,0.0069
136,na1,EMERALD,2,1,3.35,41590.5,16508.0,242.5,24.5,0.5,0.0018,0.015
136,na1,GOLD,1,0,0.44,5626.0,5165.0,82.0,8.0,0.0,0.001,0.0219
136,na1,PLATINUM,7,3,1.56,22960.86,12740.29,214.43,19.57,0.4286,0.0062,0.0205
141,eun1,DIAMOND,13,9,4.24,25194.92,12851.23,183.69,14.92,0.6923,0.0113,0.1201
141,eun1,EMERALD,1,0,0.82,18910.0,8926.0,129.0,6.0,0.0,0.0009,0.0913
141,eun1,GOLD,17,7,4.18,20130.12,12694.82,198.24,22.82,0.4118,0.0158,0.1555
141,eun1,PLATINUM,2,1,2.44,26758.5,15687.5,222.0,33.0,0.5,0.0017,0.1476
141,euw1,DIAMOND,8,5,6.72,22205.88,13008.13,213.5,17.13,0.625,0.007,0.0391
141,euw1,EMERALD,3,1,2.11,21209.67,10902.67,184.67,22.67,0.3333,0.0027,0.0648
141,euw1,GOLD,49,24,3.51,21600.57,12428.16,188.22,19.73,0.4898,0.0435,0.1314
141,euw1,PLATINUM,10,6,2.23,21963.7,13042.1,201.7,17.6,0.6,0.0087,0.0698
141,kr,EMERALD,5,3,2.03,14559.0,7874.4,121.2,17.6,0.6,0.0045,0.0045
141,na1,DIAMOND,1,1,3.75,20831.0,13108.0,221.0,30.0,1.0,0.0009,0.1315
141,na1,GOLD,5,2,3.23,20205.8,11749.8,169.0,16.6,0.4,0.0048,0.1495
141,na1,PLATINUM,69,42,4.87,19822.62,12617.43,180.68,25.67,0.6087,0.0615,0.0998
142,eun1,EMERALD,1,0,0.43,16878.0,6451.0,138.0,10.0,0.0,0.0009,0.0157
142,eun1,PLATINUM,6,0,0.96,11262.83,6167.83,101.83,10.33,0.0,0.0052,0.0105
142,euw1,DIAMOND,11,5,3.58,30616.36,12479.45,153.0,31.09,0.4545,0.0096,0.0669
142,euw1,EMERALD,2,2,4.06,39012.0,13543.5,120.5,49.5,1.0,0.0018,0.021
142,euw1,GOLD,7,4,4.91,24344.29,10976.0,164.0,19.57,0.5714,0.0062,0.0124
142,euw1,PLATINUM,1,0,1.86,38268.0,13909.0,218.0,27.0,0.0,0.0009,0.0166
142,kr,DIAMOND,7,3,3.58,26549.86,12075.86,178.43,39.86,0.4286,0.0061,0.2526
142,kr,EMERALD,6,2,5.0,20687.83,9979.17,162.5,19.5,0.3333,0.0054,0.0643
142,kr,GOLD,3,1,0.85,16382.67,8003.67,143.0,14.67,0.3333,0.0028,0.0397
142,kr,PLATINUM,12,7,3.32,30616.83,11632.08,173.0,23.33,0.5833,0.0106,0.0688
142,na1,DIAMOND,6,3,7.49,20574.5,10235.67,167.33,30.5,0.5,0.0052,0.0709
142,na1,PLATINUM,2,0,2.92,39052.0,14468.5,209.0,30.0,0.0,0.0018,0.0232
143,eun1,DIAMOND,2,2,5.46,25990.0,13307.0,224.5,35.5,1.0,0.0017,0.0131
143,eun1,EMERALD,3,2,2.48,28268.0,11529.33,169.67,33.33,0.6667,0.0026,0.013
143,eun1,GOLD,2,1,4.15,24877.0,10767.5,60.0,74.5,0.5,0.0019,0.0642
143,eun1,PLATINUM,14,7,2.25,23230.5,9502.36,64.0,66.79,0.5,0.0122,0.0524
143,euw1,DIAMOND,9,6,3.51,21841.11,12517.89,222.22,29.22,0.6667,0.0078,0.0087
143,kr,DIAMOND,2,0,0.63,7043.5,5148.5,62.0,25.0,0.0,0.0017,0.026
143,kr,EMERALD,4,2,1.35,14445.0,8245.75,150.0,23.75,0.5,0.0036,0.0317
143,kr,GOLD,2,1,1.83,8316.5,5035.5,86.5,10.0,0.5,0.0018,0.024
143,na1,EMERALD,3,3,3.95,39421.0,13504.33,194.33,24.0,1.0,0.0027,0.038
143,na1,GOLD,1,1,4.17,35695.0,13660.0,99.0,96.0,1.0,0.001,0.0848
143,na1,PLATINUM,51,32,3.35,23163.0,10179.88,58.76,66.49,0.6275,0.0455,0.0606
145,eun1,DIAMOND,3,0,1.09,19782.0,10220.0,161.0,12.33,0.0,0.0026,0.0148
145,eun1,EMERALD,2,1,1.5,13084.0,8938.0,157.5,10.5,0.5,0.0017,0.02
145,eun1,GOLD,5,2,2.34,28166.4,13359.2,204.2,17.2,0.4,0.0047,0.0391
145,eun1,PLATINUM,3,2,5.92,9544.33,6243.33,100.0,8.0,0.6667,0.0026,0.0279
145,euw1,DIAMOND,28,10,3.88,24017.21,12596.04,207.07,14.32,0.3571,0.0243,0.0235
145,euw1,EMERALD,12,6,3.93,26545.25,13642.75,216.33,16.0,0.5,0.0109,0.0237
145,euw1,GOLD,39,21,4.08,24291.26,12519.23,198.13,16.74,0.5385,0.0346,0.0258
145,euw1,PLATINUM,16,6,3.14,25940.5,12188.13,185.63,18.63,0.375,0.014,0.0314
145,kr,DIAMOND,8,4,4.53,28859.5,12797.63,218.25,21.63,0.5,0.0069,0.0148
145,kr,EMERALD,10,5,3.55,22730.8,12972.3,230.8,17.4,0.5,0.009,0.0154
145,kr,GOLD,14,6,2.99,22985.43,12904.21,218.79,17.79,0.4286,0.0129,0.0157
145,kr,PLATINUM,26,14,2.82,19589.35,11221.0,194.38,16.96,0.5385,0.0229,0.0247
145,na1,DIAMOND,10,6,1.82,20381.2,11793.2,195.6,14.6,0.6,0.0087,0.0078
145,na1,EMERALD,3,1,1.73,22866.33,12258.0,239.33,23.33,0.3333,0.0027,0.0221
145,na1,GOLD,20,12,3.84,24686.2,12351.05,175.65,15.65,0.6,0.019,0.0133
145,na1,PLATINUM,5,2,1.61,33178.0,13826.4,216.4,16.8,0.4,0.0045,0.0294
147,eun1,DIAMOND,12,8,5.09,15543.08,9920.5,173.42,18.33,0.6667,0.0104,0.0026
147,eun1,EMERALD,7,5,4.4,18619.0,10567.57,50.57,84.43,0.7143,0.0061,0.0026
147,eun1,GOLD,8,5,3.45,14108.75,9437.0,52.38,57.5,0.625,0.0074,0.0047
147,eun1,PLATINUM,5,1,1.99,12254.8,7041.0,38.6,48.0,0.2,0.0044,0.0096
147,euw1,DIAMOND,1,1,4.33,22371.0,11898.0,144.0,14.0,1.0,0.0009,0.0017
147,euw1,EMERALD,10,5,5.03,13207.6,8957.6,37.8,60.4,0.5,0.0091,0.0046
147,euw1,PLATINUM,4,1,1.46,14029.75,8869.5,57.5,67.75,0.25,0.0035,0.0096
147,kr,GOLD,17,10,2.9,11751.29,8646.47,34.94,84.0,0.5882,0.0157,0.0028
147,na1,DIAMOND,3,2,9.36,14003.33,9439.67,165.33,15.33,0.6667,0.0026,0.0043
147,na1,EMERALD,7,3,3.67,10886.43,7438.29,29.86,61.43,0.4286,0.0062,0.0283
147,na1,GOLD,5,3,2.23,12940.0,7124.2,22.6,49.8,0.6,0.0048,0.0267
147,na1,PLATINUM,12,9,4.0,10058.17,7992.33,33.75,65.33,0.75,0.0107,0.0214
150,eun1,DIAMOND,6,5,2.0,20916.17,11164.83,165.5,13.33,0.8333,0.0052,0.0113
150,eun1,EMERALD,1,0,1.33,16226.0,7821.0,161.0,14.0,0.0,0.0009,0.0078
150,eun1,GOLD,1,0,,294.0,723.0,7.0,0.0,0.0,0.0009,0.0056
150,eun1,PLATINUM,1,1,1.17,6505.0,8717.0,125.0,20.0,1.0,0.0009,0.0061
150,euw1,DIAMOND,7,3,3.21,22475.14,11357.29,211.14,20.14,0.4286,0.0061,0.0078
150,euw1,EMERALD,1,0,2.0,13972.0,9302.0,172.0,14.0,0.0,0.0009,0.0073
150,euw1,GOLD,1,1,12.5,31621.0,17111.0,188.0,19.0,1.0,0.0009,0.0098
150,euw1,PLATINUM,6,6,6.23,30967.33,13980.33,193.83,14.17,1.0,0.0052,0.0262
150,kr,DIAMOND,1,0,3.67,20034.0,13935.0,262.0,25.0,0.0,0.0009,0.0208
